#OTU_num	Day.1	Day.29	Taxonomy
ASV1902	0	1	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula_sp_Br1-4
ASV1903	0	1	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__;s__
ASV1904	0	4	k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Pacebacteria;f__;g__;s__
ASV1905	0	1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__
ASV1906	0	1	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio_sp_W
ASV1907	0	1	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus
ASV1908	0	1	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae
ASV1909	0	3	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Tessaracoccus
ASV1910	0	2	k__Bacteria;p__Firmicutes;c__Clostridia
ASV1911	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium;s__Bacteroidetes_bacterium_ADurb.BinA012
ASV1912	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter_silvilitoris
ASV1913	0	1	k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__;f__;g__;s__
ASV1914	0	2	k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Tumebacillus
ASV1915	0	1	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__;g__;s__
ASV1916	0	1	k__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__
ASV1917	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__;s__
ASV1918	0	1	k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__;g__;s__
ASV1919	0	1	k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Collierbacteria;f__unidentified_Candidatus_Collierbacteria;g__unidentified_Candidatus_Collierbacteria;s__Microgenomates_group_bacterium_ADurb.Bin238
ASV1920	0	1	k__Bacteria
ASV1921	0	1	k__Bacteria;p__Acidobacteriota;c__Subgroup_18;o__;f__;g__;s__
ASV1922	0	1	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__;s__
ASV1923	0	1	k__Bacteria
ASV1924	0	1	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__LWQ8;g__;s__
ASV1925	0	1	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propioniciclava;s__
ASV1926	0	2	k__Bacteria;p__Firmicutes;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas
ASV1927	0	4	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium
ASV1928	0	1	k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__
ASV1929	0	3	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031
ASV1930	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__
ASV1931	0	2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Tepidimicrobium;s__
ASV1932	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium_sp_enrichment_culture_clone_SA_NR2_1
ASV1933	0	1	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermopolyspora;s__Streptosporangiaceae_str._KACC_20141
ASV1934	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__;s__
ASV1935	0	1	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__
ASV1936	0	1	k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__Pelotomaculum;s__
ASV1937	0	2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__;s__
ASV1938	0	1	k__Bacteria;p__Firmicutes;c__Clostridia
ASV1939	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV1940	0	2	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Vulgatibacteraceae;g__Vulgatibacter;s__Vulgatibacter_sp
ASV1941	0	1	k__Bacteria;p__Firmicutes;c__Clostridia
ASV1942	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV1943	0	1	k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__;s__
ASV1944	0	2	k__Bacteria;p__SAR324_clade(Marine_group_B);c__;o__;f__;g__;s__
ASV1945	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__
ASV1946	0	2	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae
ASV1947	1	0	k__Bacteria;p__Firmicutes;c__D8A-2;o__;f__;g__;s__
ASV1948	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas_stercoris
ASV1949	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__;s__
ASV1950	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ruminiclostridium
ASV1951	1	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV1952	1	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV1953	2	0	k__Bacteria;p__Firmicutes;c__;o__;f__;g__;s__
ASV1954	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__HN-HF0106;s__
ASV1955	2	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__
ASV1956	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caloramatoraceae
ASV1957	1	0	k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__
ASV1958	1	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__;s__
ASV1959	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae
ASV1960	2	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__
ASV1961	2	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__
ASV1962	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__;s__
ASV1963	1	0	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__
ASV1964	1	0	k__Bacteria;p__Firmicutes;c__Limnochordia;o__unidentified_Limnochordia;f__unidentified_Limnochordia;g__Hydrogenispora;s__
ASV1965	3	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Tessaracoccus
ASV1966	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
ASV1967	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__
ASV1968	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cellulosilyticum;s__
ASV1969	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Sporacetigenium;s__
ASV1970	1	0	k__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Candidatus_Cloacimonas;s__
ASV1971	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__
ASV1972	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Bauldia;s__
ASV1973	1	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales
ASV1974	3	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Chryseomicrobium
ASV1975	1	0	k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__;g__;s__
ASV1976	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia
ASV1977	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Phreatobacter
ASV1978	1	0	k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__;f__;g__;s__
ASV1979	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ASV1980	0	3	k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__;f__;g__;s__
ASV1981	1	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae
ASV1982	1	0	k__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Syntrophaceae;g__Syntrophus
ASV1983	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales;f__Caldicoprobacteraceae;g__Caldicoprobacter;s__
ASV1984	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV1985	1	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV1986	0	3	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas
ASV1987	0	1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae
ASV1988	0	2	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae
ASV1989	0	1	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
ASV1990	0	3	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__
ASV1991	0	3	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__;g__;s__
ASV1992	0	3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV1993	0	1	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae
ASV1994	1	0	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Pla1_lineage;f__;g__;s__
ASV1995	0	2	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
ASV1996	0	3	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium
ASV1997	0	1	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Paludisphaera;s__
ASV1998	0	2	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__
ASV1999	0	1	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter
ASV2000	0	4	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium
ASV2001	0	3	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium
ASV2002	1	0	k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__unidentified_WCHB1-41;g__unidentified_WCHB1-41;s__Verrucomicrobia_bacterium_ADurb.Bin070
ASV2003	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
ASV2004	1	0	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__;s__
ASV2005	3	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
ASV2006	2	0	k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__;g__;s__
ASV2007	1	0	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter
ASV2008	2	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae
ASV2009	1	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV2010	4	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio
ASV2011	2	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__
ASV2012	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella
ASV2013	1	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__;s__
ASV2014	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Candidatus_Competibacter;s__
ASV2015	1	0	k__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__;f__;g__;s__
ASV2016	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__OLB12;s__
ASV2017	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola
ASV2018	2	0	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta;s__
ASV2019	0	3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__
ASV2020	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales;f__Caldicoprobacteraceae;g__Caldicoprobacter;s__
ASV2021	0	1	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;s__
ASV2022	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_nematocida
ASV2023	1	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__;g__;s__
ASV2024	1	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
ASV2025	1	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__
ASV2026	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__
ASV2027	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax
ASV2028	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae
ASV2029	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__;s__
ASV2030	2	0	k__Bacteria;p__Patescibacteria
ASV2031	4	0	k__Bacteria;p__Firmicutes;c__D8A-2;o__;f__;g__;s__
ASV2032	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15;f__;g__;s__
ASV2033	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__
ASV2034	2	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales
ASV2035	2	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__unidentified_JG30-KF-CM45;s__bacterium_QTYC46b
ASV2036	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__
ASV2037	1	0	k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__;f__;g__;s__
ASV2038	1	0	k__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales;f__Sumerlaeaceae;g__Sumerlaea;s__
ASV2039	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV2040	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas_sp_Marseille-P4356
ASV2041	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__;s__
ASV2042	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ASV2043	4	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__Defluviicoccus;s__Defluviicoccus_vanus
ASV2044	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__unidentified_Micavibrionales;g__unidentified_Micavibrionales;s__Alphaproteobacteria_bacterium_CG1_02_46_17
ASV2045	1	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__ADurb.Bin180
ASV2046	3	0	k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__;g__;s__
ASV2047	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Candidatus_Competibacter;s__
ASV2048	3	0	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV2049	1	0	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__unidentified_0319-6G20;g__unidentified_0319-6G20;s__bacterium_enrichment_culture_clone_B126(2011)
ASV2050	1	0	k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__
ASV2051	1	0	k__Bacteria;p__WS4;c__;o__;f__;g__;s__
ASV2052	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__Cellvibrio_gandavensis
ASV2053	2	0	k__Bacteria;p__Firmicutes
ASV2054	3	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
ASV2055	2	0	k__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
ASV2056	1	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium
ASV2057	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae
ASV2058	2	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter
ASV2059	2	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
ASV2060	1	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__ST-12K33;g__;s__
ASV2061	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__;g__;s__
ASV2062	2	0	k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__;s__
ASV2063	2	0	k__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__;s__
ASV2064	3	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Polyangium;s__
ASV2065	2	0	k__Bacteria;p__SAR324_clade(Marine_group_B);c__;o__;f__;g__;s__
ASV2066	3	0	k__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__;f__;g__;s__
ASV2067	2	0	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__;s__
ASV2068	3	0	k__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__MSBL8;g__;s__
ASV2069	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquicella;s__
ASV2070	3	0	k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordales;f__Limnochordaceae;g__;s__
ASV2071	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GZKB124;g__;s__
ASV2072	1	0	k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__;g__;s__
ASV2073	1	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__;f__;g__;s__
ASV2074	4	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp_NML_00-0124
ASV2075	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__
ASV2076	3	0	k__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus
ASV2077	2	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__;g__;s__
ASV2078	2	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides_sp
ASV2079	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group;s__Aminicella_lysinilytica
ASV2080	1	0	k__Bacteria;p__Firmicutes;c__Dethiobacteria;o__Dethiobacterales;f__Dethiobacteraceae;g__;s__
ASV2081	2	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales
ASV2082	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__
ASV2083	1	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__unidentified_Gaiellales;g__unidentified_Gaiellales;s__Gaiella_sp_EBR4-RS1
ASV2084	2	0	k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__;g__;s__
ASV2085	1	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces
ASV2086	1	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_scatoligenes
ASV2087	2	0	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales
ASV2088	2	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SH3-11;s__
ASV2089	3	0	k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfurisporaceae;g__Desulfurispora;s__
ASV2090	2	0	k__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__
ASV2091	2	0	k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__DTU014;f__;g__;s__
ASV2092	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum
ASV2093	0	5	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
ASV2094	0	3	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Protochlamydia;s__
ASV2095	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas
ASV2096	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__
ASV2097	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
ASV2098	0	2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__
ASV2099	0	3	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__
ASV2100	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
ASV2101	0	2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__;s__
ASV2102	0	2	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae
ASV2103	0	3	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovastum;s__
ASV2104	0	1	k__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__
ASV2105	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__
ASV2106	0	2	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae1;g__Alcanivorax
ASV2107	0	1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes
ASV2108	0	1	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
ASV2109	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas_subflava
ASV2110	0	1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Proteocatella;s__
